frame,cell_count,timestamp,density,density_per_1000px,growth_rate,per_capita_growth_rate,avg_speed,avg_direction
50,41,2.171814441680908,4.4487847222222224e-05,0.044487847222222224,0.0,0.0,10.032469199050892,12.948579386984871
51,41,2.2129993438720703,4.4487847222222224e-05,0.044487847222222224,-12.294639585635602,-0.2998692581862342,11.609622061894775,21.928850495072783
52,41,2.255002737045288,4.4487847222222224e-05,0.044487847222222224,0.0,0.0,12.696234560940757,7.162917613746589
53,40,2.2975363731384277,4.340277777777778e-05,0.043402777777777776,-11.829135808040071,-0.2957283952010018,12.496567232546903,21.627550304464066
54,41,2.3413915634155273,4.4487847222222224e-05,0.044487847222222224,0.0,0.0,10.256080114114425,6.0786280814408915
55,41,2.393080949783325,4.4487847222222224e-05,0.044487847222222224,10.466318812805214,0.25527606860500524,11.675049599326883,30.81993884778522
56,41,2.4486308097839355,4.4487847222222224e-05,0.044487847222222224,0.0,0.0,11.503018954477964,25.04886301435871
57,40,2.500434398651123,4.340277777777778e-05,0.043402777777777776,-9.31502444072818,-0.2328756110182045,13.091590707376255,29.683330922211372
58,41,2.5510027408599854,4.4487847222222224e-05,0.044487847222222224,0.0,0.0,10.845774354180342,-7.9875173646569015
59,41,2.597543954849243,4.4487847222222224e-05,0.044487847222222224,10.297647720269968,0.2511621395187797,8.996985256402864,0.3739780678776292
60,41,2.647658586502075,4.4487847222222224e-05,0.044487847222222224,0.0,0.0,10.182653176903958,-4.576379712071317
61,40,2.6991682052612305,4.340277777777778e-05,0.043402777777777776,-9.84017098228006,-0.24600427455700152,9.779855764565662,-9.109613854481143
62,40,2.7501230239868164,4.340277777777778e-05,0.043402777777777776,-9.759483627174724,-0.2439870906793681,11.29600534473147,-10.23579731176895
63,39,2.7986979484558105,4.2317708333333335e-05,0.042317708333333336,-10.047247866851276,-0.25762174017567374,11.999439931642376,1.9112501926100696
64,39,2.8489744663238525,4.2317708333333335e-05,0.042317708333333336,-10.116190278645387,-0.2593894943242407,12.114456068215992,-3.865275698013878
65,38,2.904526948928833,4.123263888888889e-05,0.04123263888888889,-9.449205752018004,-0.2486633092636317,14.613611024563445,-8.641694450966462
66,39,2.9532227516174316,4.2317708333333335e-05,0.042317708333333336,0.0,0.0,12.55240375367985,-6.449490454295509
67,38,3.003544330596924,4.123263888888889e-05,0.04123263888888889,0.0,0.0,12.34821514711107,-11.384313199625183
68,38,3.0526368618011475,4.123263888888889e-05,0.04123263888888889,-10.058934271523576,-0.26470879661904145,12.698211845945275,-11.381258474500468
69,38,3.1001458168029785,4.123263888888889e-05,0.04123263888888889,0.0,0.0,11.599711121496114,-12.486529334453738
70,38,3.1501293182373047,4.123263888888889e-05,0.04123263888888889,0.0,0.0,11.19886345313683,0.023379923576132233
71,39,3.1921563148498535,4.2317708333333335e-05,0.042317708333333336,10.86832504145937,0.27867500106306076,12.516752202285165,5.329765150142236
72,40,3.234687566757202,4.340277777777778e-05,0.043402777777777776,23.65233475158108,0.591308368789527,13.739863193528356,-29.89864892610865
73,39,3.278891086578369,4.2317708333333335e-05,0.042317708333333336,0.0,0.0,13.253110588315389,-26.638894790169314
74,40,3.3212106227874756,4.340277777777778e-05,0.043402777777777776,0.0,0.0,14.776695098335216,-25.121574265459365
75,39,3.364290475845337,4.2317708333333335e-05,0.042317708333333336,0.0,0.0,15.966310480043443,-18.503563243212973
76,40,3.410762071609497,4.340277777777778e-05,0.043402777777777776,0.0,0.0,14.908580556281407,0.645216497300067
77,41,3.458214521408081,4.4487847222222224e-05,0.044487847222222224,21.2938016885563,0.5193610167940561,12.668131658238464,-25.87729062614227
78,41,3.506934642791748,4.4487847222222224e-05,0.044487847222222224,10.397975095258282,0.25360914866483614,14.63055899919985,-5.896206564827996
79,41,3.5540552139282227,4.4487847222222224e-05,0.044487847222222224,0.0,0.0,12.726818638923175,12.417456289588596
80,41,3.600698709487915,4.4487847222222224e-05,0.044487847222222224,0.0,0.0,11.983282447940056,16.239603175006078
81,41,3.6460328102111816,4.4487847222222224e-05,0.044487847222222224,0.0,0.0,11.075433829636328,11.189137185326251
82,41,3.6915853023529053,4.4487847222222224e-05,0.044487847222222224,0.0,0.0,12.846024238595511,4.29326207633083
83,40,3.7403604984283447,4.340277777777778e-05,0.043402777777777776,-10.601341121578004,-0.26503352803945013,16.587267816941967,4.410922387903014
84,39,3.7869551181793213,4.2317708333333335e-05,0.042317708333333336,-20.97099572510687,-0.5377178391053044,14.51116815944001,4.95341923470661
85,40,3.8322932720184326,4.340277777777778e-05,0.043402777777777776,0.0,0.0,14.423486464951532,-2.389456121057539
86,40,3.877140760421753,4.340277777777778e-05,0.043402777777777776,11.08823949284366,0.27720598732109153,15.210996667221924,-0.17867941760426795
87,40,3.9232640266418457,4.340277777777778e-05,0.043402777777777776,0.0,0.0,14.03195137490388,4.765560984755198
88,40,3.9726920127868652,4.340277777777778e-05,0.043402777777777776,0.0,0.0,13.965435076089861,-7.432472152533222
89,39,4.023605108261108,4.2317708333333335e-05,0.042317708333333336,-9.96600777929055,-0.25553866100745,14.109052977545938,-4.993288399817351
90,40,4.071572542190552,4.340277777777778e-05,0.043402777777777776,0.0,0.0,15.694495600875419,0.6523774573868693
91,40,4.124321460723877,4.340277777777778e-05,0.043402777777777776,9.928874264679774,0.24822185661699434,15.261080896489563,-7.2715176212182415
92,40,4.171121835708618,4.340277777777778e-05,0.043402777777777776,0.0,0.0,14.702945365119081,3.128689059241535
93,40,4.217652320861816,4.340277777777778e-05,0.043402777777777776,0.0,0.0,15.649227097043546,9.139638001554294
94,40,4.263654708862305,4.340277777777778e-05,0.043402777777777776,0.0,0.0,15.758158983935072,-8.767736127098527
95,40,4.309841156005859,4.340277777777778e-05,0.043402777777777776,0.0,0.0,18.47556718220062,-16.79220386943503
96,39,4.352326154708862,4.2317708333333335e-05,0.042317708333333336,-11.27758762082734,-0.2891689133545472,15.863800954410808,-0.07977252089275548
97,39,4.396824598312378,4.2317708333333335e-05,0.042317708333333336,-11.496440856825688,-0.2947805347904022,17.819379352680333,-4.613729747545202
98,40,4.442505121231079,4.340277777777778e-05,0.043402777777777776,11.089060327095638,0.2772265081773909,14.681509747042536,10.964079281887763
99,42,4.48796820640564,4.557291666666667e-05,0.04557291666666667,32.91508930533321,0.7836926025079336,13.54742244223495,-6.450481744522384
100,42,4.533325910568237,4.557291666666667e-05,0.04557291666666667,22.021389756648205,0.5243188037297192,11.554765404254155,-10.065473104146642
101,43,4.574235439300537,4.6657986111111113e-05,0.04665798611111111,11.591886820090043,0.26957876325790797,11.431868219702181,-5.742349288963186
102,43,4.625063896179199,4.6657986111111113e-05,0.04665798611111111,10.900609963693256,0.253502557295192,14.06022973575631,-13.680128320627974
103,42,4.672010183334351,4.557291666666667e-05,0.04557291666666667,-10.227590057961898,-0.2435140489990928,13.344237474047253,-1.8060150718263988
104,42,4.718890190124512,4.557291666666667e-05,0.04557291666666667,-10.657993169621077,-0.2537617421338352,14.638824210108423,-7.54322546644146
105,43,4.764127016067505,4.6657986111111113e-05,0.04665798611111111,10.855779235232914,0.25245998221471894,12.33640927090576,9.32043376784321
106,44,4.8128437995910645,4.774305555555556e-05,0.04774305555555556,21.28710127642297,0.48379775628234023,12.211393638203633,-1.2223095090092486
107,43,4.861620903015137,4.6657986111111113e-05,0.04665798611111111,0.0,0.0,13.006116655384291,-7.420569284033877
108,43,4.90630578994751,4.6657986111111113e-05,0.04665798611111111,-10.699536744148078,-0.24882643591042042,12.172795848118852,-7.018842260159875
109,44,4.9520769119262695,4.774305555555556e-05,0.04774305555555556,11.055097522403795,0.25125221641826806,12.559590294304785,-1.480053247496643
110,44,4.997392416000366,4.774305555555556e-05,0.04774305555555556,10.978560117263672,0.24951272993781073,12.75289056129793,4.949441439214332
111,45,5.043251991271973,4.8828125e-05,0.048828125,10.967909292498222,0.24373131761107159,11.047749089179554,16.70972197690172
112,45,5.089413642883301,4.8828125e-05,0.048828125,10.867057893850479,0.24149017541889953,13.979263118769406,19.823299679651416
113,45,5.136014938354492,4.8828125e-05,0.048828125,0.0,0.0,13.600203688498343,14.79009891492255
114,45,5.1847851276397705,4.8828125e-05,0.048828125,0.0,0.0,12.284779519753005,16.896901220902006
115,45,5.230199337005615,4.8828125e-05,0.048828125,0.0,0.0,12.725687647622347,17.438437344931167
116,44,5.278165102005005,4.774305555555556e-05,0.04774305555555556,-10.708934188488092,-0.2433848679201839,13.704823233429577,12.73876608396103
117,44,5.3255250453948975,4.774305555555556e-05,0.04774305555555556,-10.490349527918465,-0.23841703472541964,15.442688219587781,14.795964715601956
118,45,5.373294115066528,4.8828125e-05,0.048828125,10.512040100250626,0.2336008911166806,12.646487664250852,16.718732186844054
119,45,5.42201566696167,4.8828125e-05,0.048828125,10.363701505518753,0.23030447790041672,12.89278190692922,19.673012462805772
120,44,5.46786904335022,4.774305555555556e-05,0.04774305555555556,-10.57362683903236,-0.24030970088709908,13.31872121861445,10.921034779216685
121,44,5.512177467346191,4.774305555555556e-05,0.04774305555555556,-11.091171601889117,-0.2520720818611163,13.77551108527062,17.00807852664998
122,46,5.558414697647095,4.991319444444445e-05,0.04991319444444445,22.08830468486687,0.4801805366275406,15.600673864327204,-4.458358918154372
123,47,5.6035239696502686,5.099826388888889e-05,0.050998263888888895,32.84197998094666,0.6987655315095034,15.373381461785831,28.242605481277558
124,49,5.650103807449341,5.3168402777777775e-05,0.053168402777777776,32.719261932746015,0.6677400394437962,17.44281802455444,-0.4507911621636573
125,50,5.692539691925049,5.425347222222222e-05,0.05425347222222222,33.70191156500848,0.6740382313001696,17.7052987084327,10.594655255249982
126,51,5.73628044128418,5.5338541666666664e-05,0.055338541666666664,23.20814716240929,0.45506170906684884,14.126439376942514,-4.778951353274405
127,52,5.777990818023682,5.642361111111111e-05,0.05642361111111111,23.405191848396242,0.45009984323838925,17.133263205815055,-0.1724537931211868
128,54,5.823445081710815,5.859375e-05,0.05859375,34.41762606162557,0.6373634455856587,15.591221078976456,10.21773833240436
129,53,5.868991136550903,5.750868055555555e-05,0.05750868055555555,10.98897252431992,0.2073391042324513,16.178435504139994,12.255494957620657
130,52,5.916419267654419,5.642361111111111e-05,0.05642361111111111,-21.511347259476565,-0.4136797549899339,16.335534771451055,4.121567344684137
131,53,5.959086656570435,5.750868055555555e-05,0.05750868055555555,0.0,0.0,15.689138944837692,11.042299962228086
132,52,6.00600528717041,5.642361111111111e-05,0.05642361111111111,0.0,0.0,14.60396188566291,16.421736247667532
133,52,6.050885200500488,5.642361111111111e-05,0.05642361111111111,-10.893418971459441,-0.20948882637422003,15.860362860972351,-20.70837280029845
134,51,6.09738826751709,5.5338541666666664e-05,0.055338541666666664,-10.942956732274425,-0.2145677790642044,14.339591954704687,0.27963244835490675
135,50,6.141112565994263,5.425347222222222e-05,0.05425347222222222,-22.16622406134642,-0.44332448122692836,14.129883508149646,-1.7795555843077193
136,51,6.188769340515137,5.5338541666666664e-05,0.055338541666666664,0.0,0.0,15.166419455693177,-6.689447514793261
137,50,6.237920761108398,5.425347222222222e-05,0.05425347222222222,0.0,0.0,14.792867688652839,-1.5268560002468399
138,50,6.286734580993652,5.425347222222222e-05,0.05425347222222222,-10.207702192282232,-0.20415404384564464,15.088524492559598,10.605095474867499
139,50,6.3360395431518555,5.425347222222222e-05,0.05425347222222222,0.0,0.0,16.72130007312397,-20.14128381902114
140,50,6.385891914367676,5.425347222222222e-05,0.05425347222222222,0.0,0.0,16.082614280545705,-1.3778179098546264
141,48,6.429576635360718,5.208333333333334e-05,0.052083333333333336,-21.381891961470522,-0.4454560825306359,17.461875532255533,-14.21463209180417
142,49,6.477802515029907,5.3168402777777775e-05,0.053168402777777776,-10.880137794713892,-0.22204362846354883,14.671447852342315,-15.091844517378917
143,50,6.523512840270996,5.425347222222222e-05,0.05425347222222222,21.29104536328957,0.4258209072657914,14.58621981793266,7.307989232434757
144,51,6.567750930786133,5.5338541666666664e-05,0.055338541666666664,22.234966376954496,0.4359797328814607,14.283839936641716,-12.993427136245502
145,51,6.61580228805542,5.5338541666666664e-05,0.055338541666666664,10.835474954145031,0.21246029321853002,14.56777167551924,-18.00713230633922
146,51,6.661737442016602,5.5338541666666664e-05,0.055338541666666664,0.0,0.0,14.69665099367909,-14.543272887852465
147,50,6.7075347900390625,5.425347222222222e-05,0.05425347222222222,-10.901261585324649,-0.218025231706493,17.1336577505418,-5.939539722505197
148,50,6.75242280960083,5.425347222222222e-05,0.05425347222222222,-11.027137306040036,-0.22054274612080071,14.899030257491098,3.3579728876989408
149,52,6.797436714172363,5.642361111111111e-05,0.05642361111111111,22.246464903626855,0.4278166327620549,12.135196169396014,4.333788330494327
150,52,6.842633247375488,5.642361111111111e-05,0.05642361111111111,22.170383487062928,0.426353528597364,12.926115975668589,5.835348559259358
151,53,6.884368658065796,5.750868055555555e-05,0.05750868055555555,11.503251339069001,0.21704247809564153,11.176856042314691,-6.466759242918583
152,54,6.925931215286255,5.859375e-05,0.05859375,24.010189565998907,0.44463314011109084,12.425259203026227,-4.036333110732752
153,55,6.971341133117676,5.967881944444444e-05,0.05967881944444444,22.99578112278605,0.4181051113233827,12.844366035125395,8.237287716661259
154,56,7.017236709594727,6.076388888888889e-05,0.06076388888888889,21.904486856432605,0.3911515510077251,12.224878805442424,-3.2061283042350674
155,58,7.0608744621276855,6.293402777777778e-05,0.06293402777777778,33.50707533352861,0.5777081954056658,11.02002465676254,0.694159328700017
156,57,7.106032371520996,6.184895833333334e-05,0.061848958333333336,11.261811425318712,0.19757563904067915,14.715371012794991,12.523335494837585
157,60,7.148656606674194,6.510416666666667e-05,0.06510416666666667,22.78367668427557,0.37972794473792615,15.074872212149092,3.5054893110234358
158,60,7.193622589111328,6.510416666666667e-05,0.06510416666666667,34.25040013065491,0.5708400021775818,16.415716593794148,5.79850649728229
159,59,7.23897385597229,6.401909722222223e-05,0.06401909722222222,-11.07208210803077,-0.18766240861069103,18.384139067033146,0.2644182587233696
160,57,7.284703731536865,6.184895833333334e-05,0.061848958333333336,-32.93766327593699,-0.5778537416831051,16.044960684592457,0.5551691601903928
161,57,7.329885959625244,6.184895833333334e-05,0.061848958333333336,-21.999270940146285,-0.38595212175695237,16.0674738235585,-1.096212207544675
162,57,7.375439167022705,6.184895833333334e-05,0.061848958333333336,0.0,0.0,14.341017006518593,8.209362757595716
163,57,7.421924591064453,6.184895833333334e-05,0.061848958333333336,0.0,0.0,12.873956336447085,-17.99584737650223
164,57,7.4667298793792725,6.184895833333334e-05,0.061848958333333336,0.0,0.0,16.41879834722988,-5.375876733007026
165,56,7.512101888656616,6.076388888888889e-05,0.06076388888888889,-11.08926555464782,-0.19802259919013965,18.874049030950072,8.055811496569216
166,56,7.556166887283325,6.076388888888889e-05,0.06076388888888889,-11.18105383257892,-0.19966167558176642,17.110744961540544,-2.3467819916254546
167,57,7.603177785873413,6.184895833333334e-05,0.061848958333333336,10.97985340314136,0.19262900707265546,19.211591990241192,4.672114518293871
168,57,7.651223421096802,6.184895833333334e-05,0.061848958333333336,10.520055380540562,0.18456237509720283,17.518447559721903,-3.532212430688454
169,57,7.698495149612427,6.184895833333334e-05,0.061848958333333336,0.0,0.0,18.901042297295348,11.730912452753708
170,57,7.74286961555481,6.184895833333334e-05,0.061848958333333336,0.0,0.0,16.96982794423193,13.38104831322076
171,57,7.785747289657593,6.184895833333334e-05,0.061848958333333336,0.0,0.0,16.780689836458897,7.78295830367609
172,56,7.830794811248779,6.076388888888889e-05,0.06076388888888889,-11.37330422875117,-0.20309471837055662,17.071794247677943,18.639581355631396
173,55,7.875077962875366,5.967881944444444e-05,0.05967881944444444,-22.388726379844133,-0.40706775236080245,17.77281173864791,16.670186170207682
174,53,7.91998553276062,5.750868055555555e-05,0.05750868055555555,-33.635785753809884,-0.6346374670530167,17.199326785794074,22.17124262379872
175,51,7.96019434928894,5.5338541666666664e-05,0.055338541666666664,-46.99447625236692,-0.9214603186738612,17.562484160330452,20.054315352856044
176,51,8.002864837646484,5.5338541666666664e-05,0.055338541666666664,-24.131476521844192,-0.4731662063106704,19.10228610577258,23.949705111849827
177,51,8.046688079833984,5.5338541666666664e-05,0.055338541666666664,0.0,0.0,19.092482184203952,25.714410994202773
178,51,8.087739944458008,5.5338541666666664e-05,0.055338541666666664,0.0,0.0,18.955227282243168,23.94970511184983
179,51,8.131382703781128,5.5338541666666664e-05,0.055338541666666664,0.0,0.0,18.965031203811794,27.479116876555707
180,51,8.173848152160645,5.5338541666666664e-05,0.055338541666666664,0.0,0.0,18.955227282243168,23.94970511184983
181,50,8.216359376907349,5.425347222222222e-05,0.05425347222222222,-11.767935401691272,-0.23535870803382544,19.403129730041357,32.480799103749376
182,50,8.257558107376099,5.425347222222222e-05,0.05425347222222222,-11.946010452713576,-0.23892020905427153,19.649727236013756,27.98106534807318
183,50,8.301653146743774,5.425347222222222e-05,0.05425347222222222,0.0,0.0,18.757620824518714,20.45546126593409
184,51,8.346468687057495,5.5338541666666664e-05,0.055338541666666664,11.247255428807405,0.2205344201726942,18.523026684965192,22.00486719712011
185,51,8.392173290252686,5.5338541666666664e-05,0.055338541666666664,11.04726485438632,0.21661303636051607,25.11163935560118,20.471067979865733
186,53,8.436699390411377,5.750868055555555e-05,0.05750868055555555,22.16540407710296,0.4182151712660936,20.515976139269508,26.37006294112859
187,56,8.478144407272339,6.076388888888889e-05,0.06076388888888889,58.15906752563168,1.0385547772434227,18.0457760845017,15.159220360117548
188,54,8.520016193389893,5.859375e-05,0.05859375,12.002380843367977,0.2222663119142218,16.68785058749187,17.140587998509318
189,56,8.562204360961914,6.076388888888889e-05,0.06076388888888889,0.0,0.0,15.487434404144983,11.082433309991655
190,55,8.603309392929077,5.967881944444444e-05,0.05967881944444444,12.00578205102517,0.2182869463822758,14.975954410593646,6.705786794439222
191,57,8.643145561218262,6.184895833333334e-05,0.061848958333333336,12.354647532195163,0.21674820231921338,16.842121465570823,11.490542589935751
192,57,8.685235261917114,6.184895833333334e-05,0.061848958333333336,24.412313530565562,0.4282862022906239,13.43251359456205,20.766424881577898
193,57,8.728592157363892,6.184895833333334e-05,0.061848958333333336,0.0,0.0,14.65251329174908,17.071799153617224
194,56,8.769361734390259,6.076388888888889e-05,0.06076388888888889,-11.886864747826284,-0.21226544192546934,15.105001916802431,19.27213683368326
195,53,8.808585166931152,5.750868055555555e-05,0.05750868055555555,-50.00436940226219,-0.9434786679672111,12.64595753920269,5.246452976626845
196,53,8.850740432739258,5.750868055555555e-05,0.05750868055555555,-36.86468401269164,-0.6955600757111631,13.722455391673398,7.864315161682685
197,51,8.89111852645874,5.5338541666666664e-05,0.055338541666666664,-24.232625588583645,-0.47514952134477734,12.245375905948128,18.155765786974968
198,53,8.933332681655884,5.750868055555555e-05,0.05750868055555555,0.0,0.0,10.96463244671755,33.13786798970038
199,53,8.973794221878052,5.750868055555555e-05,0.05750868055555555,24.190906285776904,0.45643219407126234,11.118363829079016,-2.8534975481673035
200,54,9.016374349594116,5.859375e-05,0.05859375,12.04214733191311,0.2230027283687613,11.483007681630422,20.23477416275105
201,53,9.060782432556152,5.750868055555555e-05,0.05750868055555555,0.0,0.0,8.424824280935194,24.645624793227686
202,53,9.103585481643677,5.750868055555555e-05,0.05750868055555555,-11.46642609147325,-0.2163476621032689,10.066024223358843,39.152141691771035
203,52,9.148992538452148,5.642361111111111e-05,0.05642361111111111,-11.336569544299692,-0.21801095277499408,8.602174012395285,28.407951824651377
204,53,9.196889162063599,5.750868055555555e-05,0.05750868055555555,0.0,0.0,10.677807423743644,7.093471359373946
205,53,9.242021799087524,5.750868055555555e-05,0.05750868055555555,10.749306112616065,0.20281709646445406,13.59845365279986,14.686556587674783
206,53,9.285869836807251,5.750868055555555e-05,0.05750868055555555,0.0,0.0,12.033055169728216,31.593608760023066
207,54,9.330115795135498,5.859375e-05,0.05859375,11.351511395344431,0.21021317398785985,13.049120223912366,25.12631565305705
208,55,9.368237733840942,5.967881944444444e-05,0.05967881944444444,24.281304634764787,0.4414782660866325,14.118565870525012,23.784787676836373
209,55,9.409718990325928,5.967881944444444e-05,0.05967881944444444,12.56230981190847,0.22840563294379038,13.68997507583634,1.8705723798845622
210,55,9.446620464324951,5.967881944444444e-05,0.05967881944444444,0.0,0.0,13.45766131453063,30.58707947267418
211,55,9.484566450119019,5.967881944444444e-05,0.05967881944444444,0.0,0.0,14.750171426603885,15.492152250633483
212,54,9.536993980407715,5.859375e-05,0.05859375,-11.065188601096414,-0.20491090002030396,14.395831893081308,22.797574816760054
213,54,9.590149164199829,5.859375e-05,0.05859375,-9.47124734106213,-0.17539346927892832,15.122018516060516,36.072381694022496
214,54,9.642956495285034,5.859375e-05,0.05859375,0.0,0.0,14.895264987163822,37.5528965964607
215,53,9.686067819595337,5.750868055555555e-05,0.05750868055555555,-10.425500606494461,-0.19670755861310305,12.504761590430613,16.645655346095637
216,53,9.740540027618408,5.750868055555555e-05,0.05750868055555555,-10.247630682026411,-0.19335152230238511,12.478137291243469,24.438409751576817
217,52,9.793038606643677,5.642361111111111e-05,0.05642361111111111,-9.34834666167411,-0.17977589733988675,12.554820268389223,16.345389061467678
218,51,9.846177101135254,5.5338541666666664e-05,0.055338541666666664,-18.932747125762287,-0.3712303357992605,13.43542141395543,26.3934430498875
219,51,9.890460014343262,5.5338541666666664e-05,0.055338541666666664,-10.264684360583924,-0.20126832079576323,13.386098877391024,10.364223046751432
